Crop Name,Area Name,Area of Land in acres,Amount of Production in Tons,Rainfall in MM,Temparature degree cellcius,Year,,Random,
Wheat,Sherpur,2572,1803,3.59,32,2009,,0.260243632,
Wheat,Barisal Region,6381,7651,8.25,32,2009,,0.259875564,
Wheat,Joypurhat,4134,3662,3.59,32,2009,,0.259400598,
Wheat,Hobigonj,1567,1284,3.59,32,2009,,0.259104583,
Wheat,Rajshahi,66895,72385,2,31,2009,,0.258759848,
Wheat,Rangpur,9203,8162,0,31,2009,,0.258349839,
Wheat,Faridpur,60366,70752,1.25,32,2009,,0.258323593,
Wheat,Pabna Region,83564,91801,3.59,32,2009,,0.257026845,
Wheat,Feni,187,150,14,32,2009,,0.256177882,
Wheat,Munsigonj,750,416,3.59,31,2009,,0.255910724,
Wheat,Dhaka Region,14589,7724,1.5,31,2009,,0.254984926,
Wheat,Jessore Region,51784,53758,2.25,31,2009,,0.25482495,
Wheat,Bagerhat,505,454,3.59,31,2009,,0.254755392,
Wheat,Jhenaidah,15830,18124,3.59,32,2009,,0.254214567,
Wheat,Kishoregonj Region,7700,10363,3.59,31,2009,,0.254119089,
Wheat,Nilphamari,11635,9592,3.59,32,2009,,0.252978242,
Wheat,Kurigram,23767,20031,3.59,32,2009,,0.251897855,
Wheat,Noakhali,70,61,3.59,34,2009,,0.25183975,
Wheat,Noagaon,29618,27687,3.59,33,2009,,0.251660066,
Wheat,Thakurgaon,116863,142186,3.59,33,2009,,0.251164504,
Wheat,Chittagong,18,8,4.75,32,2009,,0.250510017,
Wheat,Perojpur,55,32,3.59,33,2009,,0.250141235,
Wheat,Patuakhali,12,8,2.75,32,2009,,0.248845001,
Wheat,Shariatpur,13154,11028,3.59,33,2009,,0.248779191,
Wheat,Khulna Region,4025,3260,6.75,32,2009,,0.248684772,
Wheat,Gaibanda,6066,4950,3.59,34,2009,,0.248509761,
Wheat,Bogra Region,7296,6218,0.75,34,2009,,0.248254932,
Wheat,Noakhali Region,383,327,3.59,34,2009,,0.247428281,
Wheat,Rajshahi Region,195794,222162,2,32,2009,,0.247142539,
Wheat,Lakshmipur,126,116,3.59,32,2009,,0.245779508,
Wheat,Nawabgonj,30139,44712,3.59,32,2009,,0.245578805,
Wheat,Manikgonj,5123,2463,3.59,32,2009,,0.245338084,
Wheat,Pabna,76714,86378,3.59,32,2009,,0.245334512,
Wheat,Rajbari,41767,40692,3.59,31,2009,,0.245324333,
Wheat,Tangail Region,16702,12678,0,31,2009,,0.244594791,
Wheat,Sunamgonj,383,329,3.59,31,2009,,0.24452034,
Wheat,Bogra,3162,2556,0.75,31,2009,,0.244194032,
Wheat,Chuadanga,29740,12836,3.59,31,2009,,0.244025155,
Wheat,Patuakhali Region,12,9,2.75,30,2009,,0.243926025,
Wheat,Gazipur,314,291,3.59,30,2009,,0.243898777,
Wheat,Mymenshing Region,5433,2425,0,32,2009,,0.243433081,
Wheat,Narsingdi,3160,1558,3.59,31,2009,,0.243290757,
Wheat,Bandarban Region,0,0,3.59,31,2009,,0.243076655,
Wheat,Dhaka,1517,710,1.5,30,2009,,0.242935836,
Wheat,Barisal,1896,1321,8.25,31,2009,,0.242800774,
Wheat,Jalakati,28,7,3.59,30,2009,,0.242282152,
Wheat,Kishoregonj,5795,5311,3.59,30,2009,,0.242199582,
Wheat,Narayangonj,3725,2286,3.59,30,2009,,0.241467555,
Wheat,Gopalgonj,12218,11438,3.59,30,2009,,0.241080284,
Wheat,Sylhet Region,2628,2096,5,31,2009,,0.241053552,
Wheat,Kustia  Region,86938,91106,3.59,32,2009,,0.240740765,
Wheat,Dinajpur Region,209567,241090,0.25,32,2009,,0.238586579,
Wheat,Bhola,4402,6291,5.25,32,2009,,0.237938691,
Wheat,Khagrachari Region,0,0,3.59,31,2009,,0.237069263,
Wheat,Barguna,0,1,3.59,31,2009,,0.236024725,
Wheat,Maulavibazar,212,96,3.59,31,2009,,0.235933502,
Wheat,Natore,69142,77378,3.59,31,2009,,0.235585743,
Wheat,Cox's Bazar,0,0,14.5,32,2009,,0.235530573,
Wheat,Faridpur Region,138261,143618,1.25,32,2009,,0.234784917,
Wheat,Sylhet,466,387,5,32,2009,,0.234038084,
Wheat,Rangpur Region,54069,45626,0,32,2009,,0.233786877,
Wheat,Jamalpur Region,13255,11048,3.59,32,2009,,0.233430118,
Wheat,Rangamati Region,0,0,12.25,31,2009,,0.23296049,
Wheat,Dinajpur,55393,53492,0.25,31,2009,,0.232447568,
Wheat,Meherpur,29845,42342,3.59,31,2009,,0.232277944,
Wheat,Netrokona,1905,5052,3.59,31,2009,,0.230695527,
Wheat,Jessore,10806,9107,2.25,33,2009,,0.229986872,
Wheat,Chandpur,5078,3169,1,31,2009,,0.229841223,
Wheat,Panchagar,37311,45412,3.59,32,2009,,0.229085752,
Wheat,Brahmanbaria,18580,10798,3.59,32,2009,,0.228936134,
Wheat,Chittagong Region,18,8,4.75,32,2009,,0.226969735,
Wheat,Khulna,400,327,6.75,32,2009,,0.226855432,
Wheat,Kustia,27353,35928,3.59,31,2009,,0.225252544,
Wheat,Comilla Region,31367,19117,0,31,2009,,0.225049156,
Wheat,Magura,19004,20153,3.59,32,2009,,0.224367631,
Wheat,Jamalpur,10683,9245,3.59,32,2009,,0.224206171,
Wheat,Satkhira,3120,2479,4.75,32,2009,,0.22416615,
Wheat,Rajshahi Region,198468,203447,11,31,2010,,0.223618152,
Wheat,Thakurgaon,125178,127987,12.27,32,2010,,0.223346964,
Wheat,Dhaka Region,11059,10104,32.25,31,2010,,0.222834896,
Wheat,Sylhet Region,2581,1860,14,31,2010,,0.222753296,
Wheat,Natore,65600,74330,12.27,31,2010,,0.222163513,
Wheat,Rangpur,9149,8275,1.5,31,2010,,0.221686013,
Wheat,Kishoregonj Region,15212,5473,12.27,32,2010,,0.221379538,
Wheat,Khulna Region,3411,3545,3.75,32,2010,,0.220677609,
Wheat,Lakshmipur,222,100,12.27,32,2010,,0.220095021,
Wheat,Dhaka,866,1254,32.25,32,2010,,0.218583061,
Wheat,Magura,20765,18664,12.27,32,2010,,0.218226231,
Wheat,Feni,179,124,19.75,32,2010,,0.218009611,
Wheat,Gopalgonj,10666,11753,12.27,32,2010,,0.217682491,
Wheat,Narsingdi,2264,2041,12.27,32,2010,,0.217333979,
Wheat,Khulna,353,381,3.75,32,2010,,0.217079491,
Wheat,Kustia,31434,27690,12.27,32,2010,,0.214426366,
Wheat,Nilphamari,11024,9572,12.27,33,2010,,0.214328343,
Wheat,Rajbari,38754,39350,12.27,32,2010,,0.213658378,
Wheat,Tangail Region,15842,13341,17,33,2010,,0.211483235,
Wheat,Comilla,6274,5588,7,32,2010,,0.211445827,
Wheat,Narayangonj,3462,2597,12.27,32,2010,,0.210723473,
Wheat,Barguna,1,0,12.27,31,2010,,0.210694272,
Wheat,Jamalpur Region,12924,11199,12.27,32,2010,,0.208582606,
Wheat,Sherpur,2299,2330,12.27,32,2010,,0.208408883,
Wheat,Netrokona,7599,1320,12.27,32,2010,,0.208370512,
Wheat,Rajshahi,67923,67894,11,32,2010,,0.208292611,
Wheat,Jessore Region,52919,51413,12.27,32,2010,,0.208267442,
Wheat,Rangamati Region,0,0,17.75,32,2010,,0.20802131,
Wheat,Brahmanbaria,16390,11166,12.27,32,2010,,0.207359035,
Wheat,Bogra,2934,2683,5.75,31,2010,,0.206236191,
Wheat,Perojpur,40,45,12.27,32,2010,,0.206182709,
Wheat,Shariatpur,10654,11460,12.27,32,2010,,0.202298419,
Wheat,Bhola,6622,3618,11.75,32,2010,,0.202243258,
Wheat,Bagerhat,524,386,12.27,32,2010,,0.202213018,
Wheat,Kishoregonj,7613,4153,12.27,31,2010,,0.201717285,
Wheat,Manikgonj,3510,3436,12.27,31,2010,,0.201305391,
Wheat,Sirajgonj,6729,5229,12.27,31,2010,,0.200957819,
Wheat,Chuadanga,10814,35846,12.27,31,2010,,0.20054463,
Wheat,Pabna Region,85627,72064,12.27,30,2010,,0.199667015,
Wheat,Jessore,9445,10992,11,31,2010,,0.199616709,
Wheat,Patuakhali,13,6,9.5,32,2010,,0.198283596,
Wheat,Chittagong Region,20,6,16.25,32,2010,,0.1975879,
Wheat,Kurigram,22547,18488,12.27,32,2010,,0.197354562,
Wheat,Patuakhali Region,14,6,9.5,32,2010,,0.197323299,
Wheat,Madaripur,8904,10563,2.5,32,2010,,0.196866666,
Wheat,Noakhali Region,480,258,12.27,31,2010,,0.196471889,
Wheat,Chittagong,20,6,16.25,31,2010,,0.196169364,
Wheat,Maulavibazar,215,110,12.27,31,2010,,0.194606519,
Wheat,Munsigonj,555,530,12.27,32,2010,,0.194079855,
Wheat,Nawabgonj,37258,35010,12.27,31,2010,,0.193158349,
Wheat,Kustia  Region,75988,100110,12.27,32,2010,,0.193004203,
Wheat,Noagaon,27687,26213,12.27,32,2010,,0.192993569,
Wheat,Bandarban Region,0,0,12.27,33,2010,,0.192497646,
Wheat,Hobigonj,1496,1058,12.27,32,2010,,0.19233053,
Wheat,Narail,6350,6045,12.27,32,2010,,0.191848728,
Wheat,Sunamgonj,370,333,12.27,31,2010,,0.191496636,
Wheat,Bogra Region,7125,6348,5.75,31,2010,,0.190970063,
Wheat,Comilla Region,26291,20189,7,33,2010,,0.19077896,
Wheat,Jhenaidah,16359,15712,12.27,32,2010,,0.190547482,
Wheat,Khagrachari Region,0,0,12.27,32,2010,,0.189685699,
Wheat,Mymenshing Region,3639,3502,12.5,32,2010,,0.189214094,
Wheat,Cox's Bazar,0,0,20.75,33,2010,,0.18909001,
Wheat,Rangpur Region,51736,44205,1.5,33,2010,,0.189041957,
Wheat,Panchagar,42642,34707,12.27,32,2010,,0.188913427,
Wheat,Meherpur,33740,36574,12.27,33,2010,,0.18859491,
Wheat,Noakhali,79,34,12.27,32,2010,,0.187638806,
Wheat,Barisal Region,8609,4843,23,32,2010,,0.187325941,
Wheat,Faridpur Region,131575,131779,20,32,2010,,0.186945301,
Wheat,Jalakati,9,19,12.27,32,2010,,0.186836304,
Wheat,Joypurhat,4191,3665,12.27,33,2010,,0.184275276,
Wheat,Barisal,1938,1161,23,32,2010,,0.183694915,
Wheat,Pabna,78898,66835,12.27,33,2010,,0.183670501,
Wheat,Gaibanda,5624,5088,12.27,33,2010,,0.181403713,
Wheat,Sylhet,500,359,14,32,2010,,0.180774807,
Wheat,Faridpur,62597,58653,20,32,2010,,0.17970245,
Wheat,Gazipur,402,246,12.27,32,2010,,0.179383545,
Wheat,Lalmonirhat,3392,2782,12.27,32,2010,,0.177937652,
Wheat,Jamalpur,10625,8869,12.27,32,2010,,0.175625782,
Wheat,Chandpur,3627,3435,11,32,2010,,0.175493658,
Wheat,Dinajpur Region,219950,217798,0.25,31,2010,,0.174935676,
Wheat,Satkhira,2534,2778,4.75,32,2010,,0.172861757,
Wheat,Dinajpur,52130,55104,0.25,32,2010,,0.172815928,
Wheat,Barisal Region,8270,7949,0.25,33,2011,,0.171260929,
Wheat,Narail,6151,6082,1.61,31,2011,,0.17113999,
Wheat,Tangail Region,15275,15058,0.75,33,2011,,0.17066148,
Wheat,Barguna,0,0,1.61,33,2011,,0.169650736,
Wheat,Meherpur,36930,49695,1.61,33,2011,,0.1694746,
Wheat,Munsigonj,370,280,1.61,32,2011,,0.168355149,
Wheat,Perojpur,122,60,1.61,32,2011,,0.167125158,
Wheat,Chuadanga,12870,17222,1.61,31,2011,,0.16701872,
Wheat,Bagerhat,533,518,1.61,32,2011,,0.166401956,
Wheat,Nawabgonj,37630,36619,1.61,30,2011,,0.16558111,
Wheat,Joypurhat,3865,3556,1.61,29,2011,,0.165326843,
Wheat,Mymenshing Region,3317,2400,3.25,29,2011,,0.16468364,
Wheat,Shariatpur,8083,7857,1.61,29,2011,,0.164622568,
Wheat,Kurigram,21534,22466,1.61,29,2011,,0.16378116,
Wheat,Jhenaidah,16950,18532,1.61,29,2011,,0.163612272,
Wheat,Noakhali,88,62,1.61,28,2011,,0.163392371,
Wheat,Khulna Region,3587,3539,1.75,29,2011,,0.162395665,
Wheat,Dinajpur,42092,46696,7.75,29,2011,,0.161703168,
Wheat,Sherpur,2398,2235,1.61,29,2011,,0.160687454,
Wheat,Jamalpur,9713,8988,1.61,29,2011,,0.158732732,
Wheat,Rajshahi,68057,87008,1.75,29,2011,,0.15860344,
Wheat,Pabna Region,82434,88052,1.61,29,2011,,0.157532533,
Wheat,Comilla,6004,4964,0,29,2011,,0.156941715,
Wheat,Natore,61240,74750,1.61,29,2011,,0.156888229,
Wheat,Kustia,33555,45654,1.61,29,2011,,0.155915882,
Wheat,Bhola,6212,6451,0,29,2011,,0.153780292,
Wheat,Kustia  Region,83355,112571,1.61,29,2011,,0.153254234,
Wheat,Magura,20100,20550,1.61,29,2011,,0.153034056,
Wheat,Pabna,76465,82858,1.61,29,2011,,0.152995902,
Wheat,Khulna,306,282,1.75,29,2011,,0.152527284,
Wheat,Dhaka Region,6670,4910,0,30,2011,,0.151545605,
Wheat,Jamalpur Region,12111,11223,1.61,28,2011,,0.151419296,
Wheat,Narsingdi,2173,1540,1.61,29,2011,,0.15135118,
Wheat,Jessore,7692,7795,0.25,28,2011,,0.151054334,
Wheat,Sylhet,413,335,0.75,29,2011,,0.15090589,
Wheat,Sirajgonj,5969,5194,1.61,28,2011,,0.149390482,
Wheat,Sunamgonj,124,96,1.61,29,2011,,0.149306676,
Wheat,Hobigonj,672,565,1.61,29,2011,,0.149099027,
Wheat,Feni,145,119,2.5,29,2011,,0.146640705,
Wheat,Jalakati,14,12,1.61,29,2011,,0.146338627,
Wheat,Cox's Bazar,0,0,4,29,2011,,0.146201687,
Wheat,Patuakhali Region,0,0,1.5,28,2011,,0.143951945,
Wheat,Chittagong Region,18,6,0,29,2011,,0.143455844,
Wheat,Panchagar,40430,43524,1.61,27,2011,,0.143027828,
Wheat,Gazipur,360,273,1.61,26,2011,,0.142812288,
Wheat,Dinajpur Region,196880,234544,7.75,26,2011,,0.142810125,
Wheat,Bogra Region,6949,6474,3,26,2011,,0.141855704,
Wheat,Patuakhali,0,0,1.5,26,2011,,0.141634813,
Wheat,Lalmonirhat,3504,3139,1.61,27,2011,,0.141499221,
Wheat,Dhaka,715,565,0,26,2011,,0.140870357,
Wheat,Barisal,1922,1426,0.25,27,2011,,0.140640187,
Wheat,Brahmanbaria,14350,9310,1.61,26,2011,,0.140009374,
Wheat,Chandpur,4575,4322,0.25,27,2011,,0.137730858,
Wheat,Bogra,3084,2918,3,26,2011,,0.1375778,
Wheat,Rangamati Region,0,0,0.5,26,2011,,0.136934999,
Wheat,Chittagong,18,6,0,27,2011,,0.136193132,
Wheat,Rajbari,38090,40535,1.61,27,2011,,0.134727056,
Wheat,Madaripur,8724,10277,0.25,28,2011,,0.134542349,
Wheat,Lakshmipur,203,113,1.61,27,2011,,0.134178271,
Wheat,Khagrachari Region,0,0,1.61,28,2011,,0.133695756,
Wheat,Gaibanda,4192,3687,1.61,26,2011,,0.133583037,
Wheat,Narayangonj,542,368,1.61,26,2011,,0.133015885,
Wheat,Netrokona,4490,3139,1.61,26,2011,,0.131613086,
Wheat,Manikgonj,2510,1884,1.61,26,2011,,0.131015289,
Wheat,Rangpur,8241,7577,5.25,26,2011,,0.129778391,
Wheat,Kishoregonj,4790,3310,1.61,25,2011,,0.129573546,
Wheat,Nilphamari,9714,9268,1.61,25,2011,,0.129148399,
Wheat,Gopalgonj,10420,11964,1.61,25,2011,,0.128446714,
Wheat,Jessore Region,50893,52959,0.25,27,2011,,0.127016563,
Wheat,Rangpur Region,47185,46137,5.25,27,2011,,0.12626309,
Wheat,Bandarban Region,0,0,1.61,27,2011,,0.124759726,
Wheat,Noakhali Region,436,294,1.61,27,2011,,0.123564633,
Wheat,Noagaon,35775,41798,1.61,26,2011,,0.123265545,
Wheat,Thakurgaon,114358,144324,1.61,27,2011,,0.122972366,
Wheat,Faridpur,63811,72338,0,27,2011,,0.122611381,
Wheat,Maulavibazar,80,53,1.61,27,2011,,0.122354977,
Wheat,Faridpur Region,129128,142971,0,28,2011,,0.120871872,
Wheat,Rajshahi Region,202702,240175,1.75,11,2011,,0.120840269,
Wheat,Comilla Region,24929,18596,0,11,2011,,0.12047701,
Wheat,Satkhira,2748,2739,0.25,10,2011,,0.120432789,
Wheat,Sylhet Region,1289,1049,0.75,11,2011,,0.119456896,
Wheat,Kishoregonj Region,9280,6449,1.61,11,2011,,0.118869073,
Wheat,Sirajgonj,7411,6656,15.49,13,2012,,0.117384808,
Wheat,Barisal Region,8483,8885,19.25,14,2012,,0.117005957,
Wheat,Gazipur,333,238,15.49,11,2012,,0.116435129,
Wheat,Noakhali,86,62,5,12,2012,,0.116415778,
Wheat,Kustia,40471,52315,15.49,10,2012,,0.115765532,
Wheat,Chandpur,6942,6698,15.49,13,2012,,0.115063652,
Wheat,Jessore,11527,13158,24.5,12,2012,,0.11414231,
Wheat,Barguna,0,0,15.49,11,2012,,0.113969919,
Wheat,Munsigonj,281,215,15.49,13,2012,,0.113918176,
Wheat,Cox's Bazar,0,0,3.5,15,2012,,0.113334214,
Wheat,Chittagong,12,8,0.75,14,2012,,0.112512044,
Wheat,Perojpur,125,86,15.49,15,2012,,0.112404545,
Wheat,Nawabgonj,53512,68573,15.49,12,2012,,0.111298043,
Wheat,Gopalgonj,14285,17991,15.49,9,2012,,0.110626065,
Wheat,Dhaka  Division,217430,245699,21,10,2012,,0.1104932,
Wheat,Chittagong Division,24675,23821,0.75,9,2012,,0.110297517,
Wheat,Maulavibazar,200,200,15.49,11,2012,,0.110190444,
Wheat,Sunamgonj,104,80,15.49,10,2012,,0.109685548,
Wheat,Nilphamari,8800,9204,15.49,9,2012,,0.109508706,
Wheat,Pabna,81792,107713,15.49,10,2012,,0.108454258,
Wheat,Manikgonj,2710,2348,15.49,11,2012,,0.108312493,
Wheat,Thakurgaon,131570,171940,,13,2012,,0.108232567,
Wheat,Khagrachari,0,0,15.49,11,2012,,0.107949493,
Wheat,Gaibanda,5274,5057,15.49,10,2012,,0.10677364,
Wheat,Narail,9950,10295,15.49,10,2012,,0.106545078,
Wheat,Dinajpur,46920,59355,2.75,11,2012,,0.105521668,
Wheat,Dhaka,586,513,21,13,2012,,0.104040072,
Wheat,Satkhira,2546,2493,40.75,13,2012,,0.103279038,
Wheat,Kishoregonj,5220,3650,15.49,11,2012,,0.103180858,
Wheat,Shariatpur,13894,17550,15.49,16,2012,,0.103000806,
Wheat,Mymenshing,3487,2671,9.25,15,2012,,0.10274153,
Wheat,Bandarban,0,0,15.49,14,2012,,0.102520983,
Wheat,Khulna,1370,1102,41.5,15,2012,,0.102136748,
Wheat,Rangpur Region,271604,337113,15.49,15,2012,,0.102057482,
Wheat,Faridpur,75410,90695,37.25,16,2012,,0.101683945,
Wheat,Panchagar,42244,52635,15.49,17,2012,,0.101406997,
Wheat,Kurigram,26033,28064,15.49,15,2012,,0.100393877,
Wheat,Rajshahi,73957,97422,27,14,2012,,0.100122963,
Wheat,Madaripur,13833,17045,32,15,2012,,0.099705886,
Wheat,Brahmanbaria,13190,12909,15.49,16,2012,,0.098585982,
Wheat,Jhenaidah,18974,20568,15.49,17,2012,,0.097759021,
Wheat,Jalakati,30,33,15.49,16,2012,,0.096884781,
Wheat,Rangpur,6942,7053,15.49,17,2012,,0.096454319,
Wheat,Barisal,2239,1552,19.25,17,2012,,0.094865597,
Wheat,Rangamati,0,0,5.75,17,2012,,0.094671307,
Wheat,Noagaon,46042,58674,15.49,16,2012,,0.093190733,
Wheat,Joypurhat,3834,3606,15.49,15,2012,,0.09279776,
Wheat,Natore,64672,84057,15.49,12,2012,,0.091472325,
Wheat,Jamalpur,14725,15005,15.49,13,2012,,0.091190488,
Wheat,Chuadanga,14580,19032,15.49,13,2012,,0.088157809,
Wheat,Narsingdi,3440,2363,15.49,14,2012,,0.087896784,
Wheat,Comilla,4140,3933,30.5,13,2012,,0.087296368,
Wheat,Bhola,6089,7214,10.75,12,2012,,0.087128167,
Wheat,Lalmonirhat,3821,3805,15.49,13,2012,,0.086542909,
Wheat,Bogra,4300,4221,14,15,2012,,0.08638504,
Wheat,Meherpur,43130,55108,15.49,17,2012,,0.086246622,
Wheat,Rajbari,42720,51331,15.49,16,2012,,0.086229015,
Wheat,Narayangonj,624,426,15.49,14,2012,,0.086003787,
Wheat,Feni,135,114,5,14,2012,,0.085850357,
Wheat,Netrokona,5140,3613,15.49,15,2012,,0.085639677,
Wheat,Magura,27221,32688,15.49,16,2012,,0.084729707,
Wheat,Sylhet,367,350,14.5,17,2012,,0.084601642,
Wheat,Tangail Region,16364,15515,26.25,16,2012,,0.08437584,
Wheat,Rajshahi Division,335520,430922,27,19,2012,,0.084132522,
Wheat,Khulna Division,170279,207232,41.5,18,2012,,0.083699808,
Wheat,Sherpur,4378,4530,15.49,18,2012,,0.083558835,
Wheat,Sylhet Division,1277,1107,14.5,19,2012,,0.083518509,
Wheat,Bagerhat,510,473,15.49,19,2012,,0.082511273,
Wheat,Lakshmipur,170,97,15.49,21,2012,,0.082273101,
Wheat,Patuakhali,0,0,20,21,2012,,0.08131248,
Wheat,Hobigonj,606,477,15.49,18,2012,,0.081012768,
Wheat,Sylhet Division,1746,1459,1.75,18,2013,,0.080957213,
Wheat,Chittagong,11,7,0,18,2013,,0.080745607,
Wheat,Comilla,3475,3226,1.5,20,2013,,0.080152708,
Wheat,Dhaka  Division,218494,257287,3,19,2013,,0.079331651,
Wheat,Kustia,41327,49811,3.36,20,2013,,0.079235081,
Wheat,Chandpur,3088,3150,0.75,21,2013,,0.079215861,
Wheat,Khulna Division,165347,198632,3.36,21,2013,,0.078557434,
Wheat,Chuadanga,13920,18352,3.36,20,2013,,0.076567248,
Wheat,Dhaka,743,710,3,21,2013,,0.076522213,
Wheat,Narail,9220,10528,3.36,18,2013,,0.07545809,
Wheat,Jessore,10112,12339,5.25,15,2013,,0.074321515,
Wheat,Natore,63867,82128,3.36,17,2013,,0.07404427,
Wheat,Khulna,647,555,2,17,2013,,0.07387396,
Wheat,Panchagar,41500,53924,3.36,18,2013,,0.073862061,
Wheat,Jalakati,126,113,3.36,17,2013,,0.073618399,
Wheat,Barisal Region,9726,10443,1.5,17,2013,,0.072827681,
Wheat,Feni,113,122,0.75,17,2013,,0.072796987,
Wheat,Lalmonirhat,3625,4210,3.36,19,2013,,0.072582002,
Wheat,Tangail Region,16607,17153,3.75,22,2013,,0.070143661,
Wheat,Rangpur Region,280054,350762,3.5,20,2013,,0.069044496,
Wheat,Nilphamari,9734,10806,3.36,18,2013,,0.068709371,
Wheat,Netrokona,4573,3115,3.36,18,2013,,0.06868225,
Wheat,Nawabgonj,72637,93108,3.36,20,2013,,0.068539823,
Wheat,Meherpur,42836,54524,3.36,20,2013,,0.068230031,
Wheat,Hobigonj,1114,921,3.36,21,2013,,0.068079252,
Wheat,Chittagong Division,11392,10565,0,20,2013,,0.067742275,
Wheat,Gaibanda,8850,8245,3.36,,2013,,0.067424988,
Wheat,Manikgonj,2191,2037,3.36,,2013,,0.066934676,
Wheat,Munsigonj,138,97,3.36,,2013,,0.066871965,
Wheat,Lakshmipur,58,26,3.36,,2013,,0.066821818,
Wheat,Jamalpur,19776,20485,3.36,,2013,,0.065623362,
Wheat,Shariatpur,11895,14270,3.36,,2013,,0.064710184,
Wheat,Faridpur,79946,102805,3,,2013,,0.06443994,
Wheat,Kishoregonj,4110,2878,3.36,,2013,,0.06422135,
Wheat,Sylhet,213,190,1.75,,2013,,0.063201138,
Wheat,Bandarban,0,0,3.36,,2013,,0.063079603,
Wheat,Cox's Bazar,0,0,0,,2013,,0.062767935,
Wheat,Dinajpur,47390,59773,2.5,,2013,,0.060759927,
Wheat,Pabna,96169,122338,3.36,,2013,,0.060656877,
Wheat,Noagaon,46521,60535,3.36,,2013,,0.059465936,
Wheat,Rajshahi Division,374843,473852,5.5,,2013,,0.058694861,
Wheat,Kurigram,28066,31188,3.36,,2013,,0.058042852,
Wheat,Jhenaidah,17921,20657,3.36,,2013,,0.057370276,
Wheat,Joypurhat,3825,3615,3.36,,2013,,0.056931595,
Wheat,Mymenshing,4815,4934,4.5,,2013,,0.054830958,
Wheat,Khagrachari,0,0,3.36,,2013,,0.054321579,
Wheat,Rangpur,8150,9297,3.5,,2013,,0.053725959,
Wheat,Perojpur,176,173,3.36,,2013,,0.053143566,
Wheat,Barguna,8,3,3.36,,2013,,0.053037026,
Wheat,Narsingdi,1020,811,3.36,,2013,,0.05250477,
Wheat,Gopalgonj,13980,18097,3.36,,2013,,0.052468236,
Wheat,Satkhira,2672,2626,4.25,,2013,,0.051452532,
Wheat,Sherpur,3137,3309,3.36,,2013,,0.050785098,
Wheat,Sunamgonj,181,134,3.36,,2013,,0.050340661,
Wheat,Magura,26211,28745,3.36,,2013,,0.050153658,
Wheat,Maulavibazar,238,214,3.36,,2013,,0.048900098,
Wheat,Narayangonj,574,382,3.36,,2013,,0.048869339,
Wheat,Madaripur,12820,16510,2.5,,2013,,0.04873509,
Wheat,Bhola,6784,8159,2.25,,2013,,0.048567062,
Wheat,Thakurgaon,132739,173319,3.36,,2013,,0.047903717,
Wheat,Gazipur,306,205,3.36,,2013,,0.047060381,
Wheat,Patuakhali,93,39,1.25,,2013,,0.046868649,
Wheat,Bagerhat,481,495,3.36,,2013,,0.046173753,
Wheat,Rangamati,0,0,0.5,,2013,,0.045988285,
Wheat,Noakhali,74,50,3.36,,2013,,0.045243765,
Wheat,Rajbari,41863,49489,3.36,,2013,,0.0450495,
Wheat,Brahmanbaria,4573,3984,3.36,,2013,,0.04454318,
Wheat,Bogra,4307,4283,5.5,,2013,,0.043559062,
Wheat,Barisal,2539,1956,1.5,,2013,,0.043303337,
Wheat,Rajshahi,72822,92475,5.5,,2013,,0.042780033,
Wheat,Sirajgonj,14695,15370,3.36,,2013,,0.042571846,
Wheat,Narayangonj,560,397,6.11,,2014,,0.041652463,
Wheat,Sylhet Division,2238,1771,8.5,,2014,,0.040053222,
Wheat,Nilphamari,11866,14023,6.11,,2014,,0.039641277,
Wheat,Rajshahi,70898,93684,6.75,,2014,,0.039577996,
Wheat,Meherpur,42830,57155,6.11,,2014,,0.038430547,
Wheat,Khagrachari,1,1,6.11,,2014,,0.03797629,
Wheat,Rajshahi Division,377247,478266,6.75,,2014,,0.036859228,
Wheat,Bhola,8354,9951,4,,2014,,0.036619858,
Wheat,Pabna,101845,126403,6.11,,2014,,0.035757709,
Wheat,Rangamati,0,0,8.25,,2014,,0.033331263,
Wheat,Munsigonj,62,43,6.11,,2014,,0.032957464,
Wheat,Shariatpur,10790,13774,6.11,,2014,,0.032818138,
Wheat,Hobigonj,1055,853,6.11,,2014,,0.03255217,
Wheat,Comilla,3433,3070,2,,2014,,0.032397626,
Wheat,Dhaka,783,716,3,,2014,,0.032069638,
Wheat,Lakshmipur,37,17,6.11,,2014,,0.031073452,
Wheat,Mymensingh Division,30774,31289,10.5,,2014,,0.031055404,
Wheat,Sirajgonj,15614,16383,6.11,,2014,,0.030301039,
Wheat,Narail,9084,9925,6.11,,2014,,0.029622241,
Wheat,Noakhali,24,23,6.11,,2014,,0.029422216,
Wheat,Magura,23732,27709,6.11,,2014,,0.029398037,
Wheat,Gaibandha,6491,6113,6.11,,2014,,0.028977804,
Wheat,Bogra,4588,4525,11.5,,2014,,0.028912406,
Wheat,Faridpur,81647,103773,3,,2014,,0.028817645,
Wheat,Kurigram,28749,36475,6.11,,2014,,0.028717454,
Wheat,Feni,101,105,3.5,,2014,,0.026853591,
Wheat,Lalmonirhat,3481,4099,6.11,,2014,,0.026368889,
Wheat,Jhenaidah,17325,22570,6.11,,2014,,0.026215675,
Wheat,Patuakhali,300,124,0.75,,2014,,0.025973832,
Wheat,Barisal Division,12651,13654,3.75,,2014,,0.025660593,
